,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price per Liter mean,Zip Code,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
524,4265,WATERLOO,231368.42,95.5278364988,7,21.3419338527,50702,12860.95,5.31005367465,31.8766184971,55549.4,7049.5,2015-01-07,2016-03-30
525,4266,SHENANDOAH,89796.84,141.635394322,73,15.7711446598,51601,6232.2,9.82996845426,47.3061829653,20697.96,37724.73,2015-01-07,2016-03-30
526,4267,ANITA,68037.16,62.1911882998,15,14.135220249,50020,5575.75,5.09666361974,20.7721846435,17063.2,73725.17,2015-01-06,2016-01-26
527,4268,ALGONA,127078.27,113.159634907,55,14.9974864811,50511,12075.01,10.7524577026,38.419109528,37852.58,5603.08,2015-01-08,2016-03-31
528,4269,TIPTON,223657.22,74.8518139224,16,15.9468010753,52772,19135.86,6.40423694779,25.2093273092,49373.61,12450.1,2015-01-06,2016-03-29
529,4271,CENTERVILLE,94003.42,162.917538995,4,14.5622315755,52544,8388.25,14.537694974,54.5150433276,21087.86,15166.8,2015-01-06,2016-03-29
530,4272,ESTHERVILLE,95629.44,151.792761905,32,12.1733340447,51334,9665.2,15.3415873016,51.1306349206,22165.29,40786.85,2015-01-07,2016-02-24
531,4273,DES MOINES,149971.45,41.9970456455,77,19.4131319068,50317,10195.94,2.8552058247,14.0150938113,28998.19,19060.77,2015-01-08,2016-02-25
532,4274,RUTHVEN,30180.36,80.48096,74,14.3620393651,51358,2770.5,7.388,26.8781066667,6496.42,70893.36,2015-01-05,2016-01-15
533,4275,KNOXVILLE,129844.13,253.601816406,63,15.2723876581,50138,10499.95,20.5077148438,85.5087304687,23063.59,7582.94,2015-01-05,2016-03-21
534,4277,LE MARS,351040.02,134.087097021,75,20.883487593,51031,22181.91,8.47284568373,44.7638120703,75752.99,28791.68,2015-01-06,2016-03-29
535,4279,KEOTA,21871.71,63.2130346821,54,13.7025254611,52248,2064.1,5.96560693642,21.1445375723,5344.47,29988.15,2015-01-05,2016-03-28
536,4283,MARION,57534.09,100.408534031,57,16.6639530873,52302,4204.75,7.33813263525,33.5251657941,17627.68,8391.84,2015-01-05,2016-03-28
537,4284,IOWA FALLS,67129.67,141.325621053,42,12.8465082707,50126,6582.75,13.8584210526,47.7268421053,18212.94,17027.71,2015-01-06,2016-03-29
538,4285,NEW HAMPTON,124195.27,123.331946375,19,13.3410460113,50659,11700.25,11.618917577,41.5003574975,33616.06,39045.38,2015-01-21,2016-03-30
539,4289,WAUKON,79021.53,94.2977684964,3,14.0371559268,52172,7375.75,8.80161097852,31.6854653938,22111.3,54648.51,2015-01-06,2016-03-29
540,4291,CRESTON,256863.29,78.9619704888,88,15.9272681627,50801,18885.5,5.80556409468,26.4824162312,58155.07,21279.56,2015-01-06,2016-03-29
541,4293,EDDYVILLE,32072.88,111.364166667,90,16.5073361355,52553,2373.4,8.24097222222,37.1965625,7339.11,15040.27,2015-01-06,2016-03-29
542,4296,KEOSAUQUA,117402.8,82.8530698659,89,17.12458366,52565,8366.42,5.90431898377,27.685194072,26376.0,18469.95,2015-01-06,2016-03-29
543,4297,CEDAR RAPIDS,233719.02,106.769767017,57,20.3210913508,52402,14339.93,6.55090452261,35.6975422567,59636.19,53641.42,2015-01-06,2016-03-29
544,4298,DYSART,37887.78,121.435192308,86,12.6473519536,52224,3152.1,10.1028846154,40.59,8745.24,343551.63,2015-01-06,2016-03-29
545,4299,CENTRAL CITY,76549.93,72.1488501414,57,14.4519120774,52214,6600.74,6.22124410933,24.1468331762,17510.22,24326.25,2015-12-01,2015-12-29
546,4300,OSKALOOSA,143121.63,195.521352459,62,14.1273835545,52577,10370.8,14.1677595628,65.4629508197,44126.05,15783.78,2015-01-06,2016-03-29
547,4301,DES MOINES,203146.08,135.160399202,77,24.3410198701,50320,9455.07,6.29079840319,45.0868330007,44110.56,29198.55,2015-01-06,2016-03-29
548,4303,MEDIAPOLIS,92149.35,41.1748659517,29,16.3234411562,52637,6415.16,2.86647006256,13.7417113494,21647.48,21975.05,2015-01-05,2016-03-28
549,4306,HAMPTON,65376.1,36.7281460674,35,16.9050542508,50441,5033.09,2.82757865169,12.2852022472,17188.27,30796.8,2015-01-07,2016-03-22
550,4307,DUNLAP,136462.84,79.3850145433,43,18.1980037115,712-2,9249.14,5.38053519488,26.5158871437,33904.7,52790.5,2015-01-07,2016-03-29
551,4308,CORALVILLE,301141.16,126.317600671,52,22.4862711199,52241,15809.41,6.63146392617,42.1720218121,70597.43,15822.75,2015-01-06,2016-03-29
552,4310,CHEROKEE,83253.79,91.7902866593,18,15.3095484853,51012,6821.75,7.52122381477,30.8584785006,17007.68,17082.83,2015-01-06,2016-03-22
553,4311,FORT DODGE,185348.54,171.619018519,94,13.5773126102,50501,17780.5,16.4634259259,57.9946944444,51654.73,4753.2,2015-01-06,2016-03-29
554,4312,COUNCIL BLUFFS,1404626.31,199.918347566,78,20.3570304901,51501,78880.19,11.2268986621,66.695009963,363295.11,10472.18,2015-01-06,2016-03-22
555,4313,ATLANTIC,79937.52,141.482336283,15,12.9499047619,50022,7218.0,12.7752212389,47.4562654867,17793.66,40294.52,2015-01-05,2016-03-28
556,4315,WASHINGTON,48021.61,140.414064327,92,13.8727652464,52353,3899.75,11.4027777778,47.0029824561,12652.95,11834.79,2015-01-08,2016-03-31
557,4317,GREENFIELD,98713.26,85.9123237598,1,14.5605847735,50849,8435.1,7.34125326371,28.7834638816,21374.54,17347.7,2015-01-08,2016-03-31
558,4318,RED OAK,74796.77,92.2278298397,69,15.46698902,51566,6240.25,7.69451294698,30.9097410604,17062.54,1615.02,2015-01-06,2016-03-29
559,4319,HUMBOLDT,125456.71,177.952780142,46,13.7016541709,50548,11945.75,16.9443262411,60.2537446809,35086.0,14698.61,2015-01-05,2016-03-28
560,4320,PERRY,204099.69,165.799910642,8,15.7220331902,50220,17000.25,13.8101137287,55.9052883834,38017.84,52254.34,2015-01-07,2016-03-30
561,4321,CHARLES CITY,78385.22,106.069309878,34,14.1849313744,50616,7840.2,10.6092016238,36.0265899865,15979.37,30718.08,2015-01-08,2016-03-31
562,4324,DAYTON,62726.5,78.2125935162,94,15.3820903881,50530,4478.23,5.58382793017,26.1251620948,14139.69,15542.47,2015-01-07,2015-06-17
563,4325,VILLISCA,12049.18,88.5969117647,69,14.7968382353,50864,1081.25,7.95036764706,29.5953676471,3844.49,6714.46,2015-01-07,2016-03-30
564,4326,STRATFORD,41380.61,66.8507431341,40,15.4286650896,50249,3564.77,5.75891760905,22.4159289176,7640.92,8659.93,2015-01-06,2016-03-22
565,4334,DUBUQUE,138611.37,145.447397692,31,13.6076964973,52001,12699.17,13.3254669465,48.8824134313,31691.78,11390.6,2015-01-07,2016-03-30
566,4336,GEORGE,43160.27,47.9026304107,60,15.0952768019,51237,3616.55,4.01392896781,15.9946392897,7554.58,7489.69,2015-01-06,2016-03-22
567,4337,LARCHWOOD,69304.75,113.058319739,60,23.1560607473,51241,3763.2,6.13898858075,37.7502773246,19126.88,12285.92,2015-01-07,2016-03-23
568,4338,MELBOURNE,7392.3,171.913953488,64,14.0793355482,50162,583.5,13.5697674419,57.5390697674,3059.04,10390.98,2015-01-08,2015-06-25
569,4343,DES MOINES,70841.02,92.7238481675,77,20.8191005871,50313,4168.53,5.45619109948,30.9301832461,16894.88,11168.15,2015-01-06,2016-03-29
570,4344,GRIMES,199952.04,31.2327460169,77,19.8060889934,50111,12159.35,1.89930490472,10.431711965,44198.1,7456.86,2015-01-12,2016-03-21
571,4345,GRINNELL,145567.96,33.8530139535,79,18.2921215211,50112,9372.33,2.17961162791,11.3084325581,30731.35,18768.69,2015-01-05,2016-03-28
572,4346,SHELLSBURG,94752.91,35.2503385417,6,15.4466095269,52332,7404.14,2.75451636905,11.7838616071,22808.22,10855.17,2015-01-05,2016-03-21
573,4351,CLEAR LAKE,32885.06,113.396758621,17,17.5867278238,50248,2345.49,8.08789655172,37.8994137931,4313.64,4619.57,2015-01-06,2016-03-29
574,4353,CLEAR LAKE,33538.12,78.1774358974,17,17.8928895803,50248,2293.74,5.34671328671,26.1321678322,6082.73,5693.96,2015-02-11,2015-05-27
575,4355,STORY CITY,53075.02,85.0561217949,85,16.701932255,50248,4041.59,6.47690705128,28.4737339744,13864.46,11933.85,2015-01-07,2016-03-30
576,4356,NEVADA,29514.09,61.744958159,85,18.1728043435,50201,2157.57,4.51374476987,20.65541841,6402.08,4002.57,2015-01-06,2016-03-29
577,4357,STORY CITY,44033.93,100.995252294,85,15.5364933526,50248,4057.11,9.30529816514,33.8494266055,8854.71,9911.78,2015-01-21,2016-03-30
578,4358,CLARION,45077.28,150.760133779,99,14.5400057605,50525,3684.18,12.3216722408,50.4463210702,12172.9,16792.96,2015-04-15,2016-01-19
579,4359,WAUKEE,41781.38,88.5198728814,25,17.7094188639,50263,2853.53,6.04561440678,29.5908686441,12489.69,15351.6,2015-01-05,2016-03-28
580,4360,NEWTON,40671.12,102.188743719,50,16.7920173308,50208,3179.87,7.98962311558,34.145678392,9780.82,14153.75,2015-01-06,2016-02-23
581,4361,DES MOINES,70041.89,70.7493838384,77,18.7477594332,50313,4743.21,4.79112121212,23.6201818182,15656.52,8176.69,2015-01-06,2016-03-22
582,4362,POLK CITY,51404.59,77.6504380665,77,16.5730042823,50226,3714.25,5.61064954683,25.9912839879,10724.86,19921.92,2015-01-06,2016-03-29
583,4364,GRINNELL,23273.28,129.296,79,18.3043642632,50112,1496.9,8.31611111111,43.2656111111,3016.89,15936.48,2015-01-07,2016-03-30
584,4365,GRINNELL,31296.1,116.776492537,79,17.9828735145,50112,2087.58,7.78947761194,39.0114179104,7395.98,14925.84,2015-01-08,2016-03-31
585,4366,TIFFIN,45757.04,66.8962573099,52,17.8994309183,52340,2970.4,4.34269005848,22.3531578947,7780.34,17584.71,2015-01-05,2016-03-28
586,4367,MASON CITY,28093.46,92.109704918,17,17.6899104672,50401,2096.86,6.87495081967,30.7970819672,5597.57,12274.05,2015-01-05,2016-03-28
587,4368,JOHNSTON,49929.92,70.0279382889,77,18.0073872915,50131,3540.0,4.9649368864,23.405483871,10558.85,9040.77,2015-01-05,2015-12-26
588,4369,NORWALK,63407.94,82.7779895561,91,17.5968442471,50211,4516.17,5.89578328982,27.650770235,12956.75,17178.37,2015-01-07,2015-12-29
589,4370,NORWALK,48319.13,78.8240293638,91,16.8615425697,50211,3610.47,5.88983686786,26.3465742251,8837.08,6665.04,2015-01-06,2016-03-29
590,4371,WEST DES MOINES,48728.2,83.2960683761,77,17.7113401694,50265,3311.39,5.6604957265,27.8250940171,13643.06,13574.06,2015-01-06,2016-03-29
591,4372,MASON CITY,22267.61,110.784129353,17,15.6088651222,50401,1705.3,8.48407960199,36.981840796,5224.92,15744.63,2015-01-05,2016-03-28
592,4373,WEST DES MOINES,79313.3,85.7441081081,77,17.6881899657,50266,5058.37,5.46850810811,28.6274162162,18786.31,6426.54,2015-01-05,2016-03-28
593,4374,GRIMES,51785.47,92.4740535714,77,17.8000748258,50111,3673.67,6.560125,30.889125,10976.71,7247.59,2015-01-05,2016-03-14
594,4375,GRIMES,54477.15,68.8712389381,77,17.3739030876,50111,4138.24,5.23165613148,23.0244500632,11437.41,7638.2,2015-01-06,2016-03-29
595,4376,MASON CITY,74557.69,80.1695591398,17,16.5942510708,50401,5946.15,6.39370967742,26.8074301075,18421.18,16367.28,2015-01-06,2016-03-29
596,4377,DES MOINES,57800.35,60.8424736842,77,20.5082781383,50313,3509.26,3.69395789474,20.3046421053,14373.46,8734.69,2015-01-06,2016-03-22
597,4378,WAUKEE,40733.05,111.59739726,25,15.6687844097,50263,3230.85,8.85164383562,37.2672876712,10148.82,11151.14,2015-01-08,2016-03-31
598,4379,WEST DES MOINES,57831.11,86.0581994048,77,17.0297841351,50266,3925.53,5.8415625,28.7201488095,14267.4,9801.51,2015-01-06,2016-03-29
599,4380,WEST BRANCH,29358.96,98.1905016722,16,15.7838760153,52358,2276.02,7.61210702341,32.8992976589,7643.02,11670.65,2015-01-06,2015-08-18
600,4382,WEST DES MOINES,66795.45,57.0413748933,77,18.3504474065,50265,4688.23,4.00361229718,19.0588300598,15869.03,9234.78,2015-01-07,2016-03-30
601,4384,ADEL,59387.69,73.4087639061,25,17.3188632195,50003,4755.31,5.87800988875,24.5453399258,13718.42,7729.65,2015-01-20,2016-03-22
602,4385,NEW VIRGINIA,30180.65,98.6295751634,91,17.4567936572,50210,2266.63,7.4072875817,33.0632352941,6785.9,23600.2,2015-01-13,2016-03-29
603,4387,SPIRIT LAKE,39617.82,100.045,30,15.6080749043,51360,3170.6,8.00656565657,33.4444949495,9236.33,13299.69,2015-01-07,2016-03-29
604,4388,CLIVE,23309.92,62.6610752688,77,19.7891379873,50325,1439.74,3.8702688172,20.9095698925,4886.34,16078.87,2015-01-06,2015-02-10
605,4392,CLIVE,60480.69,40.1065583554,77,18.5524807082,50325,3915.96,2.59679045093,13.4004840849,15062.29,16362.82,2015-01-13,2016-03-29
606,4393,CLIVE,43925.88,72.3655354201,77,18.0395325516,50325,3076.01,5.06756177924,24.1663426689,9787.83,8513.58,2015-01-06,2016-03-22
607,4395,ELLSWORTH,55173.9,79.2728448276,40,16.4537201375,50075,4299.22,6.17704022989,26.6057902299,12752.34,4750.11,2015-02-17,2016-03-29
608,4396,REINBECK,37236.06,122.085442623,38,11.8704668228,50669,3320.1,10.8855737705,40.8324590164,10791.9,11809.13,2015-01-15,2016-03-23
609,4397,ANKENY,31679.69,63.1069521912,77,18.2998842724,50021,2006.68,3.99737051793,21.0567330677,7307.46,12486.85,2015-01-06,2016-03-29
610,4398,BELMOND,54820.22,118.915878525,99,15.9578572464,50421,4597.41,9.97268980477,39.7656399132,12983.27,4932.78,2015-01-08,2016-03-31
611,4401,MARION,32748.96,77.9737142857,57,16.5500349635,52302,2393.04,5.69771428571,26.0542380952,6128.15,7922.1,2015-01-06,2016-03-29
612,4402,RIVERSIDE,105894.86,99.9008113208,92,16.6750580373,52327,8488.13,8.00766981132,33.4737641509,25139.33,8817.1,2015-01-07,2015-05-20
613,4404,ANKENY,51121.19,89.3727097902,77,16.6623422411,50021,3564.39,6.23145104895,29.8528846154,9632.12,7201.21,2015-02-05,2016-03-10
614,4405,ANKENY,58561.08,45.5373872473,77,17.5744575164,50021,4209.07,3.27299377916,15.2166951788,12951.19,8106.73,2015-01-29,2016-03-31
615,4406,ANKENY,55142.28,83.8028571429,77,16.5034043459,50023,4024.2,6.11580547112,28.0208054711,11264.46,7933.49,2015-01-06,2016-03-29
616,4408,BOONE,30471.55,99.9067213115,8,16.8228065835,50036,2310.12,7.57416393443,33.3834754098,9074.63,9608.6,2015-01-14,2016-03-30
617,4409,BOONE,22190.7,104.673113208,8,16.3812224843,50036,1725.27,8.13806603774,34.9995754717,5925.24,8030.66,2015-01-20,2016-03-29
618,4410,PERRY,47809.87,62.5783638743,8,15.4502900903,50220,3911.38,5.11960732984,20.9427094241,11239.3,9316.08,2015-01-13,2016-03-29
619,4411,DE SOTO,58164.13,67.1641224018,25,16.6551575555,50069,4650.87,5.37051963048,22.4704157044,14269.42,9158.61,2015-01-06,2016-03-28
620,4412,TIPTON,25779.41,53.484253112,16,18.5458685985,52772,1827.19,3.79085062241,17.8803941909,4051.65,7712.24,2015-01-15,2016-03-14
621,4413,WAPELLO,31028.04,115.345873606,58,15.8044308727,52653,2272.82,8.44914498141,38.5588104089,5921.42,67511.91,2015-01-05,2016-03-28
622,4414,NEOLA,44272.23,80.3488747731,78,16.4521340607,51559,3342.54,6.06631578947,26.8515063521,11090.64,11986.39,2015-01-13,2016-03-29
623,4415,ACKLEY,33202.3,75.2886621315,42,15.335134507,50601,3018.41,6.84446712018,25.2658503401,6530.43,18158.31,2015-02-26,2016-03-31
624,4416,CASEY,35536.74,126.016808511,39,16.8420533604,50048,2479.25,8.79166666667,42.1196808511,9049.79,10334.67,2015-01-22,2016-03-24
625,4417,ADAIR,29745.5,138.997663551,1,16.1139363596,50002,2025.0,9.46261682243,46.4852803738,8698.92,7002.46,2015-01-15,2016-03-31
626,4418,WALNUT,38339.36,108.918636364,78,18.0486458333,51577,2559.35,7.27088068182,36.4176420455,9675.68,6098.03,2015-01-15,2016-03-10
627,4419,LAMONI,45453.77,81.1674464286,27,17.4859200553,50140,3139.99,5.607125,27.1245535714,8233.15,11168.12,2015-01-08,2016-03-31
628,4420,OTTUMWA,28584.21,66.6298601399,90,18.4496126494,52501,1941.27,4.5251048951,22.2769463869,6983.48,19156.51,2015-01-15,2016-03-31
629,4421,HAMPTON,25810.36,100.040155039,35,19.5958182143,50441,1851.46,7.17620155039,33.4635658915,6960.64,4871.05,2015-01-08,2016-03-24
630,4424,BURLINGTON,26424.4,132.122,29,18.301527381,52601,1532.0,7.66,44.10495,6625.26,16067.31,2015-01-05,2016-03-28
631,4426,MARSHALLTOWN,292125.76,96.315779756,64,18.0292922338,50158,19708.5,6.49802176063,32.1604582921,78009.77,15285.78,2015-01-29,2016-03-17
632,4427,NORTH LIBERTY,43899.86,73.7812773109,52,17.3315796205,52317,2971.82,4.99465546218,24.6632436975,9636.55,8561.8,2015-01-05,2016-03-28
633,4428,AMES,66703.37,112.865262267,85,16.4879827307,50014,4689.14,7.93424703892,37.7097631134,16244.6,15697.67,2015-01-06,2016-03-29
634,4429,COLFAX,48348.68,111.402488479,50,16.4208493421,50054,3413.22,7.86456221198,37.2354608295,12388.71,6179.04,2015-01-06,2016-03-22
635,4430,FORT DODGE,31864.64,111.414825175,94,16.2633508597,50501,2525.13,8.82912587413,37.2870629371,8884.42,11278.92,2015-01-08,2016-03-31
636,4431,FORT DODGE,29499.65,124.471097046,94,14.0481102545,50501,2432.83,10.2651054852,41.5466666667,8220.42,20037.94,2015-01-12,2016-03-28
637,4433,PLEASANT HILL,46718.38,82.5413074205,77,17.6019705209,50317,3166.51,5.59454063604,27.5575618375,10093.2,10947.01,2015-01-13,2016-03-22
638,4434,ROCK RAPIDS,77440.13,77.9860322256,60,14.3512930094,51246,6505.05,6.55090634441,26.0654179255,18371.32,22401.35,2015-01-08,2016-03-28
639,4435,COUNCIL BLUFFS,21514.16,90.3956302521,78,16.7018147259,51501,1534.84,6.44890756303,30.1618907563,5431.26,13798.87,2015-01-08,2016-03-24
640,4436,AMES,82226.48,111.72076087,85,17.4938371745,50010,6358.51,8.6392798913,37.3182472826,21465.28,7591.2,2015-01-08,2016-03-31
641,4437,AMES,59680.52,79.468069241,85,16.1117854137,50010,4520.82,6.01973368842,26.5752063915,12896.67,8971.93,2015-01-06,2016-03-28
642,4438,AMES,43390.59,53.5025770654,85,17.2620322539,50010,3285.53,4.05120838471,17.8881874229,9896.04,12742.53,2015-02-05,2016-03-31
643,4439,CENTER POINT,71209.61,51.1931056794,57,13.6301251241,52213,6628.35,4.76516894321,17.1393601725,16221.11,9559.67,2015-01-06,2015-03-03
644,4440,COUNCIL BLUFFS,24465.63,108.255,78,15.8958027813,51503,1720.5,7.61283185841,36.1340707965,5605.85,24386.87,2015-01-06,2016-03-29
645,4443,PALO,45953.78,148.238,57,14.9316436252,52324,3327.6,10.7341935484,49.5410967742,11294.3,25410.94,2015-01-13,2016-03-29
646,4444,SLOAN,84256.11,97.9722209302,97,17.4831616833,51055,5552.96,6.45693023256,32.7570232558,20109.06,6307.02,2015-01-06,2016-03-29
647,4445,WEBSTER CITY,39380.76,98.4519,40,16.4071530009,50595,2909.79,7.274475,32.87655,8919.9,5908.84,2015-01-13,2016-03-22
648,4446,URBANDALE,87808.19,55.399488959,77,19.5136135455,50322,5520.69,3.4830851735,18.4826940063,21064.11,12533.14,2015-01-13,2016-03-29
649,4447,URBANDALE,49024.39,96.315108055,77,17.7601304834,50322,3495.43,6.86724950884,32.1396463654,11471.64,15524.67,2015-01-06,2016-03-29
650,4448,URBANDALE,29635.53,82.3209166667,77,17.1905571876,50322,2045.28,5.68133333333,27.5103611111,6067.24,5266.75,2015-01-20,2016-03-29
651,4449,URBANDALE,40245.54,87.3005206074,77,17.0739019804,50322,2681.41,5.81650759219,29.1779826464,9619.59,13000.86,2015-01-06,2016-03-29
652,4450,URBANDALE,48468.37,81.7341821248,77,16.7348864924,50323,3377.01,5.69478920742,27.3410455312,11220.57,20888.01,2015-01-12,2016-03-14
653,4451,WEBSTER CITY,44447.73,80.2305595668,40,17.6557903559,50595,3747.84,6.76505415162,26.8595848375,9846.69,12610.01,2015-01-05,2016-03-28
654,4452,SIOUX CITY,104070.65,86.942898914,97,19.3199958864,51105,7003.66,5.85101086048,29.0195071011,26511.44,35422.49,2015-01-07,2016-03-31
655,4453,FOREST CITY,97943.49,72.2297123894,95,16.059200273,50436,8168.8,6.02418879056,24.1469985251,23721.24,23922.88,2015-01-06,2016-03-29
656,4454,SIOUX CITY,27500.38,138.192864322,97,17.3576621201,51109,1973.45,9.91683417085,46.1591457286,8034.86,24016.38,2015-01-15,2016-03-31
657,4455,ELDORA,23866.02,79.5534,42,17.0277213706,50627,1826.38,6.08793333333,26.619,6568.37,9046.54,2015-01-07,2016-03-23
658,4456,IOWA CITY,59992.64,65.925978022,52,17.9163181083,52246,3908.97,4.29557142857,22.0105494505,14884.07,6280.88,2015-01-13,2016-03-30
659,4457,IOWA CITY,72044.87,108.501310241,52,16.8714439336,52240,4782.33,7.20230421687,36.2258283133,14624.04,7075.0,2015-01-08,2016-03-31
660,4458,JOHNSTON,24351.16,83.6809621993,77,18.5409197398,50131,1456.64,5.00563573883,27.924742268,4322.6,11969.45,2015-01-06,2016-03-28
661,4459,EAGLE GROVE,53938.06,109.186356275,99,16.2367553499,50533,4284.04,8.67214574899,36.5446963563,11203.05,9686.6,2015-01-29,2016-03-31
662,4461,WINDSOR HEIGHTS,73622.96,51.6290042076,77,19.117663286,50324,5028.12,3.52603085554,17.2284221599,17999.2,15116.24,2015-01-12,2016-03-21
663,4462,BUFFALO CENTER,55111.43,46.6650550381,95,15.2461350614,50424,4850.68,4.10726502964,15.6230397968,9995.38,18105.95,2015-01-06,2016-03-29
664,4463,GARNER,159423.35,111.019045961,41,13.8433255617,50438,13980.91,9.7360097493,37.1925835655,36742.38,11518.72,2015-01-05,2016-03-21
665,4464,ELDRIDGE,102336.94,85.5660033445,82,19.6449680631,52748,6913.2,5.78026755853,28.5859197324,19246.94,13638.5,2015-01-05,2016-03-28
666,4466,FAYETTE,91532.58,175.686333973,33,14.6325884288,52142,7222.65,13.8630518234,58.9717082534,19312.02,10912.03,2015-01-05,2016-03-28
667,4467,MUSCATINE,37026.23,45.8813258984,70,16.8613207175,52761,2749.57,3.40714993804,15.329826518,11718.94,50670.3,2015-01-12,2016-03-21
668,4468,MUSCATINE,18860.11,47.8682994924,70,17.9382434144,52761,1260.3,3.19873096447,15.9874365482,5138.15,6699.96,2015-01-15,2016-03-24
669,4470,WATERLOO,23519.57,82.8153873239,7,15.4109104741,50703,1976.76,6.96042253521,27.7190492958,6596.14,28688.48,2015-02-11,2016-03-30
670,4471,WATERLOO,40835.64,87.8185806452,7,16.308738341,50702,3150.36,6.77496774194,29.3435268817,8447.61,16889.62,2015-01-05,2016-03-28
671,4472,CENTERVILLE,65984.43,81.4622592593,4,15.7617767122,52544,5513.18,6.80639506173,27.2004444444,16545.27,12583.43,2015-01-16,2016-02-29
672,4473,PANORA,67135.02,143.450897436,39,15.996967847,50216,4809.0,10.2756410256,47.9451709402,13015.64,8787.74,2015-01-06,2015-06-29
673,4474,COUNCIL BLUFFS,71219.15,111.80400314,78,19.511862899,51501,4229.6,6.6398744113,37.3062166405,18014.33,7108.55,2015-01-06,2016-03-29
674,4475,COUNCIL BLUFFS,53687.22,87.1545779221,78,18.9109317868,51501,3498.37,5.67917207792,29.0926948052,14824.11,18266.09,2015-01-08,2016-03-31
675,4476,COUNCIL BLUFFS,39048.26,93.4168899522,78,18.7644280006,51501,2584.55,6.18313397129,31.1662679426,6833.44,10032.04,2015-01-14,2016-03-23
676,4477,COUNCIL BLUFFS,24341.4,75.5944099379,78,19.5994128956,51503,1528.15,4.74580745342,25.2185093168,4721.58,8290.27,2015-01-08,2016-03-24
677,4478,DES MOINES,199638.3,78.9396204033,77,18.4496110264,50315,14297.83,5.6535508106,26.3514511665,44323.15,9673.38,2015-01-13,2016-03-22
678,4480,CLINTON,40101.35,118.995103858,23,19.3829871414,52732,2184.7,6.48278931751,39.7116913947,6018.86,18044.86,2015-01-06,2016-03-29
679,4481,IOWA CITY,412082.41,155.326954391,52,19.0017387553,52240,31053.36,11.7049981153,51.8773275537,123294.24,17763.73,2015-01-07,2015-08-19
680,4482,INDIANOLA,83931.25,102.731028152,91,15.9163799746,50125,6375.77,7.80388004896,34.4879681763,17047.7,1725.54,2015-01-07,2016-03-23
681,4485,SANBORN,67331.89,49.2552231163,71,15.2631722997,51248,5762.52,4.21544989027,16.5034235552,16309.88,4005.39,2015-01-06,2016-03-29
682,4487,CEDAR RAPIDS,30908.59,86.8218820225,57,17.3145087614,52402,2260.45,6.34957865169,29.0271348315,7922.75,5231.92,2015-01-06,2016-03-15
683,4489,CEDAR RAPIDS,30515.75,130.409188034,57,17.0881125356,52405,2239.2,9.56923076923,43.6115384615,5481.34,10468.26,2015-01-07,2016-03-30
684,4490,CEDAR RAPIDS,76826.96,58.5125361767,57,18.9636740237,52404,5088.87,3.87575780655,19.5418659558,19364.79,8441.35,2015-01-07,2016-03-30
685,4491,CEDAR RAPIDS,34574.34,91.7091246684,57,16.1823556903,52403,2580.75,6.84549071618,30.6460212202,8039.06,26570.97,2015-01-14,2016-03-30
686,4492,CEDAR RAPIDS,41844.56,113.708043478,57,17.3509921507,52404,2905.68,7.89586956522,38.0190217391,8542.32,6725.13,2015-01-06,2016-03-29
687,4493,CEDAR RAPIDS,39431.35,127.609546926,57,17.2473065958,52404,2673.26,8.65132686084,42.6681553398,7999.68,20646.85,2015-01-13,2016-03-22
688,4495,GRUNDY CENTER,70821.2,51.4315177923,38,13.5650991447,50638,6468.61,4.697610748,17.2157371097,16341.04,9687.74,2015-01-06,2016-03-29
689,4496,CEDAR RAPIDS,58934.6,66.2186516854,57,21.3272617834,52402,3728.3,4.1891011236,22.0910561798,12611.78,10358.93,2015-01-14,2016-03-30
690,4497,ALDEN,19641.8,175.373214286,42,14.8246088435,50006,1499.95,13.3924107143,58.7125,4078.26,5169.62,2015-01-06,2016-03-29
691,4498,WINTHROP,21547.56,85.5061904762,10,15.2977588813,50682,1663.85,6.60257936508,28.6093650794,5063.39,8175.32,2015-01-06,2016-03-28
692,4499,MILFORD,12453.6,131.090526316,30,14.3085560961,51351,1055.85,11.1142105263,43.8707368421,3505.6,169549.28,2015-01-08,2016-03-31
693,4500,NORTH LIBERTY,28506.8,101.81,52,18.4381559087,52317,1993.69,7.12032142857,33.9876428571,7383.33,7851.66,2015-01-08,2016-03-28
694,4501,FAIRFIELD,38841.07,80.5831327801,51,17.7071928522,52556,3128.65,6.49097510373,26.9086929461,7649.21,16388.07,2015-01-13,2016-03-28
695,4502,WATERLOO,115021.21,82.3344380816,7,18.4616244402,50703,7935.98,5.68073013601,27.4814101646,29734.57,6620.78,2015-01-06,2016-03-28
696,4503,TREYNOR,18819.23,104.551277778,78,16.3973677249,51575,1390.51,7.72505555556,34.9637222222,5459.1,3092.72,2015-01-06,2016-03-29
697,4504,INDIANOLA,69606.67,98.5930169972,91,13.429687622,50125,5917.88,8.38226628895,32.839490085,15023.06,12932.86,2015-01-13,2016-03-30
698,4505,JOHNSTON,29038.69,144.471094527,77,18.423281213,50131,1699.5,8.4552238806,48.3191542289,6375.6,7645.98,2015-01-07,2016-03-30
